Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,40.2219123840332,40.26814651489258,39.71335983276367,39.944522857666016,34.259822845458984,3473093
2020-01-03,39.944522857666016,39.944522857666016,39.01987838745117,39.251041412353516,33.66503143310547,5435082
2020-01-06,39.20480728149414,39.20480728149414,38.742488861083984,38.8349494934082,33.30815124511719,3212878
2020-01-07,38.8349494934082,39.805824279785156,38.8349494934082,39.75959396362305,34.1012077331543,3525427
2020-01-08,39.75959396362305,39.990753173828125,39.482200622558594,39.5284309387207,33.9029426574707,1672977
2020-01-09,39.297271728515625,39.75959396362305,39.06611251831055,39.71335983276367,34.061553955078125,2089035
2020-01-10,39.71335983276367,39.75959396362305,39.43596649169922,39.75959396362305,34.1012077331543,1292328
2020-01-13,40.2219123840332,40.36061096191406,39.805824279785156,39.990753173828125,34.299468994140625,2326408
2020-01-14,39.990753173828125,40.036983489990234,39.805824279785156,39.805824279785156,34.1408576965332,1287735
2020-01-15,39.85205841064453,40.036983489990234,39.57466506958008,39.62089538574219,33.98225021362305,1362553
2020-01-16,39.57466506958008,39.66712951660156,39.297271728515625,39.66712951660156,34.02190399169922,1313110
2020-01-17,39.75959396362305,39.85205841064453,39.57466506958008,39.75959396362305,34.1012077331543,946405
2020-01-20,39.89828872680664,39.89828872680664,39.297271728515625,39.38973617553711,33.78398895263672,1830927
2020-01-30,37.725379943847656,38.049007415771484,36.98566818237305,37.35552215576172,32.03927230834961,5244462
2020-01-31,37.35552215576172,38.37263107299805,37.30929183959961,38.18770217895508,32.75301742553711,2282054
2020-02-03,37.031898498535156,38.00277328491211,36.89320373535156,37.956539154052734,32.55475616455078,2830222
2020-02-04,38.18770217895508,38.18770217895508,37.956539154052734,37.956539154052734,32.55475616455078,1381863
2020-02-05,38.00277328491211,38.37263107299805,37.81784439086914,37.956539154052734,32.55475616455078,1793899
2020-02-06,38.00277328491211,38.28016662597656,37.910308837890625,38.18770217895508,32.75301742553711,1937097
2020-02-07,38.18770217895508,38.28016662597656,37.401756286621094,37.4479866027832,32.11857604980469,3481180
2020-02-10,37.07813262939453,37.4479866027832,37.031898498535156,37.216827392578125,31.920312881469727,2044678
2020-02-11,37.216827392578125,37.63291549682617,37.12436294555664,37.4479866027832,32.11857604980469,2989757
2020-02-12,37.67914962768555,37.725379943847656,37.170597076416016,37.58668518066406,32.2375373840332,1882782
2020-02-13,37.54045486450195,37.864078521728516,37.4479866027832,37.63291549682617,32.277183532714844,1341136
2020-02-14,37.63291549682617,37.81784439086914,37.58668518066406,37.67914962768555,32.31684112548828,1077265
2020-02-17,37.63291549682617,38.049007415771484,37.63291549682617,37.864078521728516,32.47544860839844,1055818
2020-02-18,37.864078521728516,39.20480728149414,37.864078521728516,38.32639694213867,32.871978759765625,2916389
2020-02-19,38.32639694213867,38.51132583618164,38.00277328491211,38.32639694213867,32.871978759765625,1606282
2020-02-20,38.46509552001953,38.6500244140625,38.18770217895508,38.18770217895508,32.75301742553711,2230700
2020-02-21,38.28016662597656,38.32639694213867,37.81784439086914,37.864078521728516,32.47544860839844,2121189
2020-02-24,37.864078521728516,37.864078521728516,37.4479866027832,37.49422073364258,32.15822982788086,1696487
2020-02-25,37.2630615234375,37.4479866027832,37.031898498535156,37.401756286621094,32.07892608642578,1984590
2020-02-26,37.170597076416016,37.35552215576172,37.12436294555664,37.12436294555664,31.84101104736328,1552420
2020-02-27,37.216827392578125,37.30929183959961,37.07813262939453,37.2630615234375,31.959972381591797,1305604
2020-03-02,36.80073928833008,37.2630615234375,36.662044525146484,36.98566818237305,31.7220516204834,2116400
2020-03-03,37.49422073364258,37.54045486450195,37.07813262939453,37.12436294555664,31.84101104736328,1216928
2020-03-04,37.12436294555664,37.12436294555664,36.89320373535156,36.98566818237305,31.7220516204834,1385911
2020-03-05,37.170597076416016,37.30929183959961,37.07813262939453,37.2630615234375,31.959972381591797,1032130
2020-03-06,37.2630615234375,37.2630615234375,36.98566818237305,37.031898498535156,31.76170539855957,1394483
2020-03-09,36.98566818237305,36.98566818237305,35.73740005493164,35.73740005493164,30.65143585205078,5907347
2020-03-10,35.22884750366211,35.59870529174805,34.85899353027344,35.50624084472656,30.453170776367188,4630948
2020-03-11,35.69116973876953,36.29218673706055,35.69116973876953,35.783634185791016,30.691085815429688,2276424
2020-03-12,35.55247116088867,35.55247116088867,34.396671295166016,34.581600189208984,29.660120010375977,4415584
2020-03-13,32.96347427368164,34.07304763793945,32.17753219604492,33.28710174560547,28.549848556518555,6323552
2020-03-16,33.28710174560547,33.749420166015625,32.82477951049805,33.1021728515625,28.391237258911133,3508157
