Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,33.095237731933594,33.238094329833984,33.095237731933594,33.095237731933594,29.145126342773438,105155
2020-01-03,33.095237731933594,33.14285659790039,32.85714340209961,32.85714340209961,28.935449600219727,188149
2020-01-06,33.095237731933594,33.095237731933594,32.57142639160156,32.666664123535156,28.767704010009766,98749
2020-01-07,32.761905670166016,32.761905670166016,31.80952262878418,31.80952262878418,28.012866973876953,169575
2020-01-08,31.80952262878418,31.904760360717773,31.4761905670166,31.857141494750977,28.0548038482666,93541
2020-01-09,32.095237731933594,32.095237731933594,31.571428298950195,31.714284896850586,27.928998947143555,87156
2020-01-10,31.80952262878418,32.0,31.66666603088379,31.714284896850586,27.928998947143555,75950
2020-01-13,31.714284896850586,32.33333206176758,31.714284896850586,32.14285659790039,28.30641746520996,101851
2020-01-14,32.380950927734375,32.9523811340332,32.380950927734375,32.761905670166016,28.851577758789062,181652
2020-01-15,32.761905670166016,32.85714340209961,32.14285659790039,32.28571319580078,28.432220458984375,114887
2020-01-16,32.28571319580078,32.42856979370117,32.238094329833984,32.33333206176758,28.474159240722656,28681
2020-01-17,32.380950927734375,32.380950927734375,32.19047546386719,32.33333206176758,28.474159240722656,93040
2020-01-20,32.28571319580078,32.380950927734375,32.28571319580078,32.33333206176758,28.474159240722656,48596
2020-01-30,31.380952835083008,31.380952835083008,30.4761905670166,30.571428298950195,26.92254638671875,186726
2020-01-31,30.619047164916992,31.190475463867188,30.5238094329834,31.047618865966797,27.341901779174805,79801
2020-02-03,31.047618865966797,31.333332061767578,30.0,31.333332061767578,27.59351348876953,98304
2020-02-04,33.19047546386719,33.19047546386719,31.619047164916992,31.619047164916992,27.84512710571289,61178
2020-02-05,31.619047164916992,31.66666603088379,31.428571701049805,31.619047164916992,27.84512710571289,36750
2020-02-06,31.619047164916992,31.619047164916992,31.428571701049805,31.571428298950195,27.803190231323242,180605
2020-02-07,31.428571701049805,31.571428298950195,30.66666603088379,31.14285659790039,27.42577362060547,128105
2020-02-10,31.14285659790039,31.14285659790039,30.571428298950195,31.095237731933594,27.38383674621582,61891
2020-02-11,30.857141494750977,31.380952835083008,30.857141494750977,31.238094329833984,27.5096435546875,29612
2020-02-12,31.0,31.28571319580078,30.95237922668457,31.28571319580078,27.551576614379883,57754
2020-02-13,31.428571701049805,31.4761905670166,31.047618865966797,31.333332061767578,27.59351348876953,87339
2020-02-14,31.238094329833984,31.333332061767578,31.095237731933594,31.333332061767578,27.59351348876953,32552
2020-02-17,31.0,31.14285659790039,30.95237922668457,31.14285659790039,27.42577362060547,10636
2020-02-18,31.238094329833984,31.238094329833984,30.95237922668457,31.0,27.29996681213379,31501
2020-02-19,31.0,31.857141494750977,30.95237922668457,31.857141494750977,28.0548038482666,93892
2020-02-20,32.0,32.095237731933594,31.714284896850586,31.857141494750977,28.0548038482666,85345
2020-02-21,31.857141494750977,31.857141494750977,31.619047164916992,31.80952262878418,28.012866973876953,13652
2020-02-24,31.904760360717773,31.904760360717773,31.380952835083008,31.5238094329834,27.761255264282227,61955
2020-02-25,31.047618865966797,31.619047164916992,31.047618865966797,31.619047164916992,27.84512710571289,63000
2020-02-26,31.571428298950195,31.714284896850586,31.190475463867188,31.714284896850586,27.928998947143555,79800
2020-02-27,31.714284896850586,31.714284896850586,31.095237731933594,31.428571701049805,27.677385330200195,143082
2020-03-02,31.428571701049805,31.428571701049805,30.714284896850586,31.428571701049805,27.677385330200195,107417
