Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,22.0,22.299999237060547,22.0,22.200000762939453,19.30140495300293,256246
2020-01-03,22.200000762939453,22.299999237060547,22.049999237060547,22.299999237060547,19.388347625732422,432576
2020-01-06,22.25,22.25,22.049999237060547,22.049999237060547,19.170988082885742,182712
2020-01-07,22.049999237060547,22.200000762939453,22.0,22.100000381469727,19.214460372924805,249608
2020-01-08,22.0,22.0,21.399999618530273,21.399999618530273,18.605857849121094,339281
2020-01-09,21.399999618530273,21.649999618530273,21.399999618530273,21.5,18.69280242919922,412575
2020-01-10,21.850000381469727,21.850000381469727,21.299999237060547,21.399999618530273,18.605857849121094,343815
2020-01-13,21.549999237060547,21.649999618530273,21.450000762939453,21.450000762939453,18.649328231811523,159565
2020-01-14,21.450000762939453,21.700000762939453,21.450000762939453,21.5,18.69280242919922,186486
2020-01-15,21.549999237060547,21.75,21.5,21.600000381469727,18.77974510192871,206863
2020-01-16,21.600000381469727,21.700000762939453,21.549999237060547,21.649999618530273,18.82321548461914,124846
2020-01-17,21.649999618530273,21.700000762939453,21.549999237060547,21.549999237060547,18.736270904541016,166928
2020-01-20,21.549999237060547,21.799999237060547,21.549999237060547,21.75,18.910160064697266,175577
2020-01-30,21.100000381469727,21.100000381469727,20.149999618530273,20.299999237060547,17.64948081970215,916207
2020-01-31,20.399999618530273,20.700000762939453,19.950000762939453,19.950000762939453,17.345182418823242,592388
2020-02-03,19.600000381469727,19.600000381469727,19.100000381469727,19.350000381469727,16.82352066040039,755184
2020-02-04,22.0,22.0,19.799999237060547,19.799999237060547,17.214763641357422,332314
2020-02-05,20.0,20.0,19.649999618530273,19.950000762939453,17.345182418823242,265250
2020-02-06,20.0,20.100000381469727,19.950000762939453,20.049999237060547,17.4321231842041,335613
2020-02-07,20.200000762939453,20.200000762939453,19.75,19.75,17.171293258666992,258382
2020-02-10,19.700000762939453,19.899999618530273,19.5,19.899999618530273,17.301706314086914,302316
2020-02-11,19.950000762939453,20.100000381469727,19.75,20.049999237060547,17.4321231842041,421462
2020-02-12,20.100000381469727,20.149999618530273,19.950000762939453,20.049999237060547,17.4321231842041,255878
2020-02-13,20.049999237060547,20.200000762939453,20.0,20.149999618530273,17.519065856933594,271509
2020-02-14,20.25,20.25,20.100000381469727,20.149999618530273,17.519065856933594,185306
2020-02-17,20.149999618530273,20.299999237060547,20.100000381469727,20.299999237060547,17.64948081970215,446274
2020-02-18,20.299999237060547,20.600000381469727,20.299999237060547,20.549999237060547,17.866838455200195,604522
2020-02-19,20.600000381469727,22.600000381469727,20.600000381469727,22.600000381469727,19.64917755126953,2222727
2020-02-20,22.799999237060547,24.149999618530273,22.5,24.149999618530273,20.996795654296875,7232766
2020-02-21,24.149999618530273,24.149999618530273,23.5,24.0,20.866382598876953,2649792
2020-02-24,23.049999237060547,23.700000762939453,23.049999237060547,23.299999237060547,20.25777816772461,1035255
2020-02-25,22.700000762939453,23.450000762939453,22.700000762939453,23.25,20.21430778503418,1421434
2020-02-26,23.25,25.149999618530273,23.149999618530273,24.649999618530273,21.431514739990234,4836432
2020-02-27,24.75,25.850000381469727,23.850000381469727,23.950000762939453,20.822912216186523,3854091
2020-03-02,23.799999237060547,25.700000762939453,23.799999237060547,24.850000381469727,21.60540008544922,3073933
2020-03-03,25.149999618530273,27.0,25.149999618530273,26.950000762939453,23.431209564208984,5674133
2020-03-04,27.100000381469727,27.100000381469727,26.25,26.450000762939453,22.996492385864258,4927900
2020-03-05,26.450000762939453,26.700000762939453,25.799999237060547,25.850000381469727,22.474834442138672,3161520
2020-03-06,26.0,26.700000762939453,25.350000381469727,26.100000381469727,22.692190170288086,2402802
2020-03-09,25.799999237060547,26.100000381469727,24.700000762939453,24.950000762939453,21.692344665527344,2194694
2020-03-10,24.600000381469727,25.100000381469727,23.450000762939453,24.450000762939453,21.257627487182617,2287386
2020-03-11,24.600000381469727,24.899999618530273,24.0,24.0,20.866382598876953,961205
2020-03-12,23.649999618530273,23.799999237060547,22.100000381469727,22.549999237060547,19.60570526123047,2414625
2020-03-13,20.700000762939453,21.799999237060547,20.299999237060547,21.049999237060547,18.301555633544922,3033994
2020-03-16,21.450000762939453,21.5,20.399999618530273,20.5,17.823368072509766,982637
